Restaurant_Name,Category,Pricing_for_2,Locality,Dining_Rating,Dining_Review_Count,Delivery_Rating,Delivery_Rating_Count,Website,Address,Phone_No,Latitude,Longitude,Known_For2,Known_For22,Average_Rating,Total_Reviews,Known_For,Category_Encoded,Locality_Encoded
The Waffee,"Desserts, Fast Food, Beverages",-0.8821598225606332," Vivek Vihar, New Delhi",4.2,-0.3357256053251631,4.3,-0.3073201474591917,https://www.zomato.com/ncr/the-waffee-vivek-vihar-new-delhi,"C-206, Jhilmil Colony, Near Reliance Fresh, Vivek Vihar, New Delhi",91999911,28.66816564,77.3121405,"Chocolate Chip Waffle, Peri Fries, Waffles, Hot Coffee, Hot Chocolate, Maggi","Economical, New Menu, Cozy Ambiance, Great Recommendations, Prompt Service, Best Places",4.25,1556,"Chocolate Chip Waffle, Peri Fries, Waffles, Hot Coffee, Hot Chocolate, Maggi, Economical, New Menu, Cozy Ambiance, Great Recommendations, Prompt Service, Best Places",490,410
Rozaana,"North Indian, Chinese, South Indian, Fast Food",-0.8821598225606332," Sector 63, Noida",4.2,-0.4110536227316639,3.9,0.09445517487570383,https://www.zomato.com/ncr/rozaana-sector-63-noida,"C-210, Sector 63, Noida",91783911,28.6182248,77.3873597,"Bedmi Poori, Gajar Halwa, Panneer Butter Masala, Idli, Pao Bhaji, Sambhar","Value for Money, Nice Packaging, Good Crowd, Combos, Great Quality, Great Recommendations",4.05,4043,"Bedmi Poori, Gajar Halwa, Panneer Butter Masala, Idli, Pao Bhaji, Sambhar, Value for Money, Nice Packaging, Good Crowd, Combos, Great Quality, Great Recommendations",918,336
Snack Adda,"North Indian, Chinese, Fast Food, Beverages",-0.5817863988154403," Sector 45, Noida",4.2,0.10787271940200804,4.0,2.277293121894872,https://www.zomato.com/ncr/snack-adda-sector-45-noida,"Shop 14, VDC Market, Sector 45, Noida",91954111,28.55554042,77.34660555,"Paneer Pizza, Noodle, Tandoori Momos, Paneer Lababdar, Spring Roll, Starter","Not very Crowded, Elegantly Decorated, Inexpensive, Great Recommendations, Hygienic Food, Great Ambiance",4.1,18442,"Paneer Pizza, Noodle, Tandoori Momos, Paneer Lababdar, Spring Roll, Starter, Not very Crowded, Elegantly Decorated, Inexpensive, Great Recommendations, Hygienic Food, Great Ambiance",838,321
Lip Lock,"North Indian, Chinese, Mughlai",-0.5817863988154403," Sector 71, Noida",4.2,-0.3461878299649549,3.9,0.5623295244489701,https://www.zomato.com/ncr/lip-lock-sector-71-noida,"BH 93, Sector 70, Near Sector 71, Noida",918811,28.597525,77.385979,"Kashmiri Dum Aloo, Honey Chilli Potatoes, Noodle, Spring Roll, Tandoori Roti, Manchurian","Hygienic Food, Reasonable Prices, Great Recommendations, Tamper Proof Packaging, Fast Delivery, Wonderful Presentation",4.05,7085,"Kashmiri Dum Aloo, Honey Chilli Potatoes, Noodle, Spring Roll, Tandoori Roti, Manchurian, Hygienic Food, Reasonable Prices, Great Recommendations, Tamper Proof Packaging, Fast Delivery, Wonderful Presentation",881,340
iHf Delite Punjabi,"North Indian, Rolls, Mughlai, Fast Food",-0.807066466624335," DLF Phase 3, Gurgaon",4.2,-0.23633447124714127,3.6,1.1311579702556627,https://www.zomato.com/ncr/ihf-delite-punjabi-dlf-phase-3,"Shop 107, Basement Market, U Block, DLF Phase 3, Gurgaon",9199911,28.48959086,77.09497143,"Afghan Chicken, Deluxe Thali, Butter Roti, Chilly Paneer, Veg Biryani, Paneer Butter Masala","Bang for the Buck, Pocket Friendly, Takeaway, Great Recommendations, Prompt Service, Great Ambiance",3.9000000000000004,10813,"Afghan Chicken, Deluxe Thali, Butter Roti, Chilly Paneer, Veg Biryani, Paneer Butter Masala, Bang for the Buck, Pocket Friendly, Takeaway, Great Recommendations, Prompt Service, Great Ambiance",1111,74
The Streat,"North Indian, Chinese, Fast Food",0.018960448674945694," DLF Phase 2, Gurgaon",4.2,-0.5104447568096857,4.0,-0.055641428544444704,https://www.zomato.com/ncr/the-streat-dlf-phase-2,"M11 A/9, Opposite DLF Square, DLF Phase 2, Gurgaon",919611,28.49019848,77.08389625,"Mushroom Cheese Omelette, Sauteed Vegetables, Malai Soya Chaap, Oreo Shake, Dal, Naan","Romantic Place, Bang for the Buck, Nice Crowd, Cozy, Prompt Service, Polite Staff",4.1,2992,"Mushroom Cheese Omelette, Sauteed Vegetables, Malai Soya Chaap, Oreo Shake, Dal, Naan, Romantic Place, Bang for the Buck, Nice Crowd, Cozy, Prompt Service, Polite Staff",837,73
Devkinandan,"North Indian, Chinese, South Indian, Fast Food, Beverages",-1.0323465344332297," Sector 18, Noida",4.2,-0.5146296466656024,3.5,-0.33181289864490626,https://www.zomato.com/ncr/devkinandan-sector-18-noida,"G-12 & 14, Krishna Apra Plaza, Sector 18, Noida",91120411,28.56970596,77.32553277,"Deluxe Thali, Special Thali, Afghani Chaap, Pao Bhaji, Kheer, Lassi","Plenty of Vegetarian Options, Not very Crowded, Elegantly Decorated, Pocket Friendly, Great Recommendations, Polite Staff",3.85,1229,"Deluxe Thali, Special Thali, Afghani Chaap, Pao Bhaji, Kheer, Lassi, Plenty of Vegetarian Options, Not very Crowded, Elegantly Decorated, Pocket Friendly, Great Recommendations, Polite Staff",919,289
Dilli BC,"North Indian, Mughlai, Biryani, Rolls",-0.4315996869428438," Sector 72, Noida",4.2,-0.5188145365215192,3.9,-0.08248925195955495,https://www.zomato.com/ncr/dilli-bc-sector-72-noida,"12A, GH 10, Gardenia Gateway, Sector 75, Near Sector 72, Noida",9199911,28.57171675,77.38271009,"Soya Tikka Roll, Missi Rotis, Bhatti Chicken, Dal Dhaba, Paneer Lababadar, Tawa Chaap Masala","Very Good Quality, Bang for the Buck, Chirpy Crowd, Perfect Service, Value for Money, Elegantly Decorated",4.05,2813,"Soya Tikka Roll, Missi Rotis, Bhatti Chicken, Dal Dhaba, Paneer Lababadar, Tawa Chaap Masala, Very Good Quality, Bang for the Buck, Chirpy Crowd, Perfect Service, Value for Money, Elegantly Decorated",1047,341
Sirf Biryani,"Biryani, North Indian",-0.8821598225606332," Rodeo Drive, Sector 49, Gurgaon, Gurgaon",4.2,-0.488474085066123,3.3,-0.23572595168556432,https://www.zomato.com/ncr/sirf-biryani-sector-49,"137, 1st Floor, Block D, Rodeo Drive, Arcadia 2, Sector 49, Gurgaon",91977411,28.42000835,77.05182843,"Kolkata Chicken Biryani, Mutton Biriyani, Chaap, Meat, Sauce","Mouth Watering Food, Comfort Food, Low Price, Quick Delivery, Favorite Place, Great Recommendations",3.75,1866,"Kolkata Chicken Biryani, Mutton Biriyani, Chaap, Meat, Sauce, Mouth Watering Food, Comfort Food, Low Price, Quick Delivery, Favorite Place, Great Recommendations",130,257
Nirvana Restaurant,"North Indian, Mughlai",-0.5817863988154403," DLF Cyber City, Gurgaon",4.2,-0.47801186042633126,4.0,-0.41973559520901,https://www.zomato.com/ncr/nirvana-restaurant-dlf-cyber-city,"Building 5, Tower B, DLF Epitome, DLF Cyber City, Gurgaon",91997111,28.49017697,77.09187482,"Bhindi Kurkure, Rajma Rice, Chicken Rara, Rajma Chawal, Chicken Tikka Masala, Tandoori Platter","Employee, Good Location, Excellent Taste, Hygienic Food, Great Quality, Good Price",4.1,704,"Bhindi Kurkure, Rajma Rice, Chicken Rara, Rajma Chawal, Chicken Tikka Masala, Tandoori Platter, Employee, Good Location, Excellent Taste, Hygienic Food, Great Quality, Good Price",1032,68
Mango Chutney,"North Indian, Mughlai, Rolls",-0.7319731106880367," Malviya Nagar, New Delhi",4.2,-0.48952030753010217,3.6,-0.41722351816432135,https://www.zomato.com/ncr/mango-chutney-malviya-nagar-new-delhi,"139/D, Ground Floor, Behind Savitri Nagar, Malviya Nagar, New Delhi",91798511,28.53827504,77.21920062,"Butter Paneer, Malai Soya Chaap, Malai Kofta, Veg Thali, Tandoori Chicken, Paneer Tikka","Cordial Staff, Pocket Friendly, Good Packing, Great Recommendations, Quick Delivery, Amazing Place",3.9000000000000004,709,"Butter Paneer, Malai Soya Chaap, Malai Kofta, Veg Thali, Tandoori Chicken, Paneer Tikka, Cordial Staff, Pocket Friendly, Good Packing, Great Recommendations, Quick Delivery, Amazing Place",1092,184
Nikashee,"Chinese, Thai",-0.4315996869428438," Malviya Nagar, New Delhi",4.2,-0.0009344168518263892,4.1,0.07608561148641786,https://www.zomato.com/ncr/nikashee-malviya-nagar-new-delhi,"E-1/12, Ground Floor, Main Market, Malviya Nagar, New Delhi",91112711,28.53389633,77.20903773,"Kung Pao Chicken, Manchow Soup, Soups, Honey Chilli Potatoes, Chilly Paneer, Chilly Chicken","The Quality and the Quantity, Affordable, Chinese, Family Place, Authenticity, Good Value",4.15,4318,"Kung Pao Chicken, Manchow Soup, Soups, Honey Chilli Potatoes, Chilly Paneer, Chilly Chicken, The Quality and the Quantity, Affordable, Chinese, Family Place, Authenticity, Good Value",378,184
Mad 4 Bar B Que,"Mughlai, North Indian, Chinese, Rolls, Biryani, Momos",-0.4315996869428438," Sector 29, Faridabad",4.2,-0.17042245601645312,3.8,2.5128003448344356,https://www.zomato.com/ncr/mad-4-bar-b-que-sector-29-faridabad,"DSS 8, HUDA Market, Sector 29, Faridabad",91971911,28.4336269,77.32246969,"Tandoori Chaap, Chicken Soup, Chilli Potatoes, Tawa Chicken, Paneer Butter Masala, Hakka Noodles","Good Delivery, Fantastic Place, Family Place, Quick Delivery, Yummy Food, Good Quality Food",4.0,19676,"Tandoori Chaap, Chicken Soup, Chilli Potatoes, Tawa Chicken, Paneer Butter Masala, Hakka Noodles, Good Delivery, Fantastic Place, Family Place, Quick Delivery, Yummy Food, Good Quality Food",751,303
Railway Yard,"North Indian, Chinese, Mughlai, Fast Food, Beverages",-0.5817863988154403," Gujranwala Town, New Delhi",4.2,0.6100595021120132,4.0,1.1939598963728797,https://www.zomato.com/ncr/railway-yard-gujranwala-town-new-delhi,"B-36/11, GT Karnal Road Industrial Area, Near Nanak Piao Gurudwara, Gujranwala Town, New Delhi",91114211,28.69367814,77.18519624,"Cigar Roll, Matki Chicken, Chilli Mushroom, Butter Paneer, Maggie, White Sauce Pasta","Drive through, Not very Crowded, Pocket Friendly, Games, Cozy Ambiance, Good Hospitality",4.1,12022,"Cigar Roll, Matki Chicken, Chilli Mushroom, Butter Paneer, Maggie, White Sauce Pasta, Drive through, Not very Crowded, Pocket Friendly, Games, Cozy Ambiance, Good Hospitality",892,111
China Garden,Chinese,2.1215744148912963," M Block Market, Greater Kailash 2 (GK2), New Delhi",4.2,0.23341941507950933,3.9,-0.4489384908535159,https://www.zomato.com/ncr/china-garden-greater-kailash-gk-2-new-delhi,"M 73, M Block Market, Greater Kailash (GK) 2, New Delhi",91981211,28.53284212,77.24330563,"Aromatic Honey Chicken, Soya Wine Fish, Sapo Chicken, Hakka Chowmein, Date Pancakes, Crispy Lotus Stem","Modern Vibe, Intimate Setting, Sophisticated, Attentive Service, Worth the Price, Chinese Restaurant",4.05,1198,"Aromatic Honey Chicken, Soya Wine Fish, Sapo Chicken, Hakka Chowmein, Date Pancakes, Crispy Lotus Stem, Modern Vibe, Intimate Setting, Sophisticated, Attentive Service, Worth the Price, Chinese Restaurant",302,175
Pizza Exp 24/7,"Pizza, Fast Food, Beverages",-0.5817863988154403," Sector 54, Gurgaon",4.2,-0.4382554067951225,3.3,-0.4754723046380401,https://www.zomato.com/ncr/pizza-exp--sector-54,"1605, Sarasvati Kunj, Sector 54, Gurgaon",91955511,28.4347602,77.0961676,Unknown,Unknown,3.75,387,"Unknown, Unknown",1152,330
Ganesh Restaurant,"North Indian, Mughlai, Rolls",-0.8821598225606332," Karol Bagh, New Delhi",4.2,0.16646117738484198,4.0,0.38193099167726446,https://www.zomato.com/ncr/ganesh-restaurant-karol-bagh-new-delhi,"2298, Gurudwara Road Chowk, Karol Bagh, New Delhi",9198111,28.64844225,77.19278622,"Egg Pakora, Fish Pakoda, Tandoori Chicken Tikka, Chicken Afghani, Fish Fry, Chicken Fry","Service Time, Fast Delivery Service, Best Services, Great Recommendations, Prompt Delivery, Friendly Place",4.1,6426,"Egg Pakora, Fish Pakoda, Tandoori Chicken Tikka, Chicken Afghani, Fish Fry, Chicken Fry, Service Time, Fast Delivery Service, Best Services, Great Recommendations, Prompt Delivery, Friendly Place",1092,151
Yangkiez - Momos & More,"Chinese, Momos",-0.8821598225606332," Baani Square, Sector 50, Gurgaon",4.2,-0.5794954394323114,3.7,-0.32396265788025413,https://www.zomato.com/ncr/yangkiez-momos-more-sector-50,"Shop 6, Ground Floor, Baani Square, Sector 50, Gurgaon",91931811,28.42554762,77.05775376,"Wheat Momo, Fried Chicken Wings, Manchurian Noodles, Chicken Momo, Spring Rolls, Chilli Potato","Seating Capacity, Weekend Brunch, Good Music, Elaborate Menu, Family Crowd, Cute Packaging",3.95,1217,"Wheat Momo, Fried Chicken Wings, Manchurian Noodles, Chicken Momo, Spring Rolls, Chilli Potato, Seating Capacity, Weekend Brunch, Good Music, Elaborate Menu, Family Crowd, Cute Packaging",337,27
Pema's,"Chinese, Asian, Naga, Tibetan, Momos",-0.4315996869428438," Malviya Nagar, New Delhi",4.2,0.10682649693802887,4.1,1.9946844543673958,https://www.zomato.com/ncr/pemas-malviya-nagar-new-delhi,"Shop 5, 3/31, Upper Ground Floor, Shivalik Road, Malviya Nagar, New Delhi",91114211,28.53432961,77.20717158,"Sliced Pork, Tingmo, Chicken Momo, Veg Momos, Chicken Fried Rice, Soups","Prompt Delivery, Comfort Food, Chinese, Great Value, Customer Service, Owner",4.15,16641,"Sliced Pork, Tingmo, Chicken Momo, Veg Momos, Chicken Fried Rice, Soups, Prompt Delivery, Comfort Food, Chinese, Great Value, Customer Service, Owner",308,184
Sushiya,"Sushi, Rolls, Japanese",-0.28141297507024726," Select Citywalk Mall, Saket, New Delhi",4.2,0.12356605636169571,4.0,1.350964711665922,https://www.zomato.com/ncr/sushiya-saket-new-delhi,"1st Floor, Select Citywalk Mall, Saket, New Delhi",91931211,28.52872564,77.21963044,"Maki, California Roll, Sashimi, Miso Soup, Sushi Rolls, Salmon Sushi","Cute Little Place, Fresh Ingredients, Great Value, Good Value, Delivery Time, Polite Staff",4.1,12557,"Maki, California Roll, Sashimi, Miso Soup, Sushi Rolls, Salmon Sushi, Cute Little Place, Fresh Ingredients, Great Value, Good Value, Delivery Time, Polite Staff",1250,348
Burger Point,"Fast Food, Burger, Beverages",-1.0323465344332297," Sector 15, Gurgaon",4.2,-0.3064313763337462,4.2,-0.21908344126450183,https://www.zomato.com/ncr/burger-point-1-sector-15,"108, Part 2, Sector 15, Gurgaon",91124411,28.45867813,77.0436829,"Maharaja Supreme Burger, Cheese Sandwich, Wraps, Veg Burger, Sandwiches, French Fries","Preparation, Reasonable Price, Great Place, Good Place, Ambiance, Value for Money",4.2,2146,"Maharaja Supreme Burger, Cheese Sandwich, Wraps, Veg Burger, Sandwiches, French Fries, Preparation, Reasonable Price, Great Place, Good Place, Ambiance, Value for Money",524,284
Dramz,"Continental, Italian, European, Asian",0.46952058429273513," Mehrauli, New Delhi",4.1,1.0180862630638923,3.964299424184261,-0.48567761763208783,https://www.zomato.com/ncr/dramz-mehrauli-new-delhi,"1580/1, KD Marg, Near Qutub Minar, Mehrauli, New Delhi",91931111,28.52468147,77.18366504,"Chocolate Pie, Kiwi Drink, Orange Mojito, Date Night, Stuffed Mushrooms, Wine","View on Terrace is Lovely, Magnificent View, Breathtaking View, Best View, Excellent View, Perfect View",4.032149712092131,1714,"Chocolate Pie, Kiwi Drink, Orange Mojito, Date Night, Stuffed Mushrooms, Wine, View on Terrace is Lovely, Magnificent View, Breathtaking View, Best View, Excellent View, Perfect View",440,191
The Sky High,"Continental, North Indian, Mughlai, Italian",1.2204541436557177," Ansal Plaza Mall, Khel Gaon Marg, New Delhi",4.1,1.0086702608880798,3.964299424184261,-0.4859916272626739,https://www.zomato.com/ncr/the-sky-high-khel-gaon-marg-new-delhi,"C-306 A - 307, T-101 & 102, 3rd Floor, Ansal Plaza Mall, Khel Gaon Marg, New Delhi",918068974455,28.56231026,77.22429547,Unknown,Unknown,4.032149712092131,1703,"Unknown, Unknown",473,17
Clue,"Finger Food, North Indian, Continental, Chinese, Mughlai, Beverages",0.46952058429273513," Punjabi Bagh, New Delhi",4.1,-0.009304196563659807,3.964299424184261,-0.4859916272626739,https://www.zomato.com/ncr/clue-punjabi-bagh-new-delhi,"27, 3rd Floor, North West Avenue, Club Road, Near Axis Bank, Punjabi Bagh, New Delhi",01166107202,28.66645941,77.12449148,Unknown,Unknown,4.032149712092131,730,"Unknown, Unknown",580,238
The Wine Company,"Modern Indian, Italian, European",3.0226946861268753," Cyber Hub, DLF Cyber City, Gurgaon",4.1,2.386545245948656,3.964299424184261,-0.4859916272626739,https://www.zomato.com/ncr/the-wine-company-dlf-cyber-city,"Cyber Hub, DLF Cyber City, Gurgaon",91964311,28.49608413,77.08895758,Unknown,Unknown,4.032149712092131,3020,"Unknown, Unknown",720,66
Ghoomar Traditional Thali Restaurant,"Rajasthani, North Indian",-0.28141297507024726," Connaught Place, New Delhi",4.1,-0.2687673676304958,3.5,-0.3509674861106574,https://www.zomato.com/ghoomarthalicp,"K-43, 1st Floor, Opposite PVR Plaza, Connaught Place, New Delhi",91981111,28.63507478,77.21960496,Unknown,Unknown,3.8,1342,"Unknown, Unknown",1177,53
Limitless Cookhouse & Bar,"North Indian, Mughlai, Fast Food, Chinese",1.5208275674009106," Ansal Plaza Mall, Khel Gaon Marg, New Delhi",4.1,0.04509937156325741,3.964299424184261,-0.4859916272626739,https://www.zomato.com/ncr/limitless-cookhouse-bar-khel-gaon-marg-new-delhi,"3rd Floor, Ansal Plaza Mall, Khel Gaon Marg, New Delhi",918068974651,28.56223399,77.22477693,Unknown,Unknown,4.032149712092131,782,"Unknown, Unknown",1079,17
The Dineroom,"North Indian, Chinese, Continental, Desserts, Beverages",0.6197072961653316," Punjabi Bagh, New Delhi",4.1,-0.5135834242016233,4.2,-0.47327423722393747,https://www.zomato.com/ncr/the-dineroom-punjabi-bagh-new-delhi,"37, 2nd & 3rd Floor, North West Avenue, Club Road, Punjabi Bagh, New Delhi",91977411,28.66681124,77.12390207,Unknown,Unknown,4.15,329,"Unknown, Unknown",816,238
RYU Bar,"Chinese, Thai, Asian, Bar Food, Desserts",2.271761126763893,"  32nd Avenue, NH8, Gurgaon, Gurgaon",4.1,-0.42674695969135157,4.2,-0.4545906642040654,https://www.zomato.com/ncr/ryu-bar-sector-15,"Plot 27, 32nd Avenue, Part 2, National Highway 8, Sector 15, Gurgaon",9198111,28.4619149,77.0502437,Euphoric Nightlife Experience with a Rooftop Bar and Pan-asian and Oriental Dining,Unknown,4.15,531,"Euphoric Nightlife Experience with a Rooftop Bar and Pan-asian and Oriental Dining, Unknown",379,0
Kylin Experience,"Asian, Chinese, Thai, Japanese, Malaysian, Vietnamese",1.2204541436557177," Ambience Mall, Vasant Kunj, New Delhi",4.1,0.5985510550082422,4.2,-0.264143823253605,https://www.zomato.com/ncr/kylin-experience-vasant-kunj-new-delhi,"T-302, 3rd Floor, Ambience Mall, Vasant Kunj, New Delhi",91987211,28.54106047,77.15511058,"Re-invented with luxurious ambience, new scrumptious Pan Asian dishes and exciting cocktails on the menu.",Unknown,4.15,2724,"Re-invented with luxurious ambience, new scrumptious Pan Asian dishes and exciting cocktails on the menu., Unknown",25,11
Qubitos - The Terrace Cafe,"Thai, European, Mexican, North Indian, Chinese",0.9200807199105246," Rajouri Garden, New Delhi",4.1,0.750253312285223,3.964299424184261,-0.48583462244738085,https://www.zomato.com/ncr/qubitos-the-terrace-cafe-rajouri-garden-new-delhi,"C 7, Vishal Enclave, Opposite Metro Pillar 417, Rajouri Garden, New Delhi",9188611,28.647304,77.117843,Unknown,Unknown,4.032149712092131,1457,"Unknown, Unknown",1262,255
Catalyst Gastrobar,"North Indian, European, Chinese, Fast Food, Tex-Mex, Continental, Italian, Beverages",0.7698940080379282," Sector 16, Faridabad",4.1,-0.3242171582213922,3.8,-0.47405926130040266,https://www.zomato.com/ncr/catalyst-gastrobar-sector-16-faridabad,"SCO 8, 2nd Floor, HUDA Market, Sector 16, Faridabad",9172111,28.40949219,77.31900059,Unknown,Unknown,3.9499999999999997,505,"Unknown, Unknown",973,286
G2 Cafe,"Asian, Continental, Italian, North Indian, Pizza",-0.28141297507024726," Anand Vihar, New Delhi",4.1,-0.3535113872128091,4.1,-0.43198197080186734,https://www.zomato.com/ncr/g2-cafe-anand-vihar-new-delhi,"Pearl Grand Galaxy, 3 CBD, Opposite Leela Ambiance Hotel, Anand Vihar, New Delhi",91704311,28.66174535,77.30293717,Unknown,Unknown,4.1,745,"Unknown, Unknown",28,15
The Forestta,"North Indian, Chinese, Italian",0.018960448674945694," Sector 54, Gurgaon",4.1,0.8506906688272239,3.4,-0.3567766642765,https://www.zomato.com/ncr/the-forestta-sector-54,"Plot 27, Saraswati Kunj, Suncity, Opposite Alchemist Hospital, Sector 54, Gurgaon",91981811,28.439295,77.103987,"Fried Icecream, Murgh Malai Tikka, Veg Sweet Corn Soup, Veg Spring Rolls, Drums of Heaven, Chicken Manchow Soup","Cover Charges, Pool Table, Beautiful Cafe, Best Ambience, Good Vibe, Calm",3.75,2375,"Fried Icecream, Murgh Malai Tikka, Veg Sweet Corn Soup, Veg Spring Rolls, Drums of Heaven, Chicken Manchow Soup, Cover Charges, Pool Table, Beautiful Cafe, Best Ambience, Good Vibe, Calm",852,330
Unlocked - Bar.Kitchen.Escape Room,"European, American, Italian, Continental, Desserts, Beverages",0.9200807199105246,"  32nd Avenue, NH8, Gurgaon, Gurgaon",4.1,-0.4340705169392058,2.9,-0.4834795502179852,https://www.zomato.com/ncr/unlocked-barkitchenescape-room-sector-15,"Unit 3, Ground Floor, 32nd Avenue, NH 8, Part 2, Sector 15, Gurgaon",01171565092,28.46162806,77.04988886,"A restaurant offering a unique dining experience with authentic European dishes, a collection of Board Games and an Escape room.",Unknown,3.5,340,"A restaurant offering a unique dining experience with authentic European dishes, a collection of Board Games and an Escape room., Unknown",498,0
Noire - Live Kitchen,"Continental, Italian, Desserts, Fast Food, Beverages",1.671014279273507," M Block Market, Greater Kailash 2 (GK2), New Delhi",4.1,-0.5093985343457066,4.1,-0.4300979130183508,https://www.zomato.com/ncr/noire-live-kitchen-greater-kailash-gk-2-new-delhi,"M-84, Ground Floor, M Block Market, Greater Kailash 2 (GK 2), New Delhi",91114511,28.53226686,77.24257439,Unknown,Unknown,4.1,608,"Unknown, Unknown",439,175
Cafe Hawkers,"North Indian, Fast Food, Chinese, Italian, Mexican, Beverages, Desserts",0.46952058429273513," Connaught Place, New Delhi",4.1,0.6948035216943265,3.7,-0.4779843816827287,https://www.zomato.com/CafeHawkers,"L/ 22, Near Odean Cinema, Radial Road, Connaught Place, New Delhi",91112311,28.63454569,77.22125988,Unknown,Unknown,3.9,1454,"Unknown, Unknown",982,53
Invitation,"North Indian, Mughlai, Chinese",0.46952058429273513," Ashok Vihar Phase 2, New Delhi",4.1,0.002204250540111143,3.8,-0.4636969434910619,https://www.zomato.com/ncr/invitation-ashok-vihar-phase-2-new-delhi,"3, Community Centre, Ashok Vihar Phase 2, New Delhi",91112711,28.69641533,77.17943855,"Paneer Birbali, Tomato Soup, Butter Chicken, Dal Makhani, Kadhai Paneer, Shahi Paneer","Relaxed Atmosphere, Family Restaurant, Server, Food Taste, Interior, Quick Service",3.9499999999999997,883,"Paneer Birbali, Tomato Soup, Butter Chicken, Dal Makhani, Kadhai Paneer, Shahi Paneer, Relaxed Atmosphere, Family Restaurant, Server, Food Taste, Interior, Quick Service",1050,24
Seoul Restaurant,"Japanese, Korean, Beverages",2.271761126763893," Ansal Plaza Mall, Khel Gaon Marg, New Delhi",4.1,-0.6056510010317909,4.4,-0.45600370754170283,https://www.zomato.com/ncr/seoul-restaurant-2-khel-gaon-marg-new-delhi,"3rd Floor, Ansal Plaza Mall, C Block, Near Siri Fort, Khel Gaon Marg, New Delhi",91114111,28.562292,77.22443294,Unknown,Unknown,4.25,351,"Unknown, Unknown",660,17
Cafe Soul Garden,"Cafe, Continental, Italian, Pizza",0.46952058429273513," DLF Phase 4, Gurgaon",4.1,0.09531804983425793,3.6,-0.4607138520004941,https://www.zomato.com/ncr/cafe-soul-garden-dlf-phase-4,"Near Supermart 2, DLF Phase 4, Gurgaon",91770211,28.46161539,77.08880804,"Chicken Thai Curry, Iced Lemon Tea, Pizza Alle Verdure, Veggie Delight, Stroganoff, Chicken Shawarama","Romantic Place, Great for Birthdays, Good Food Good Quality, Cozy Ambience, Serving Staff, Beautiful Cafe",3.8499999999999996,991,"Chicken Thai Curry, Iced Lemon Tea, Pizza Alle Verdure, Veggie Delight, Stroganoff, Chicken Shawarama, Romantic Place, Great for Birthdays, Good Food Good Quality, Cozy Ambience, Serving Staff, Beautiful Cafe",211,75
Mr Ohashi,"Asian, Sushi, Chinese, Japanese, Momos, Thai",0.31933387242013866," Sector 14, Faridabad",4.1,-0.5606634350806863,4.3,-0.3806413962010425,https://www.zomato.com/ncr/mr-ohashi-sector-14-faridabad,"SCF 73 &74, 1st Floor, Sector 14, Faridabad",91129411,28.3946076,77.32969858,Unknown,Unknown,4.199999999999999,874,"Unknown, Unknown",53,280
#3BROS,"Continental, Chinese, North Indian, Mughlai, Thai, Italian, Beverages",0.018960448674945694," Sector 63, Noida",4.1,-0.39536028577197624,3.5,-0.44956651011468807,https://www.zomato.com/ncr/3bros-1-sector-63-noida,"Plot 19, 1st Floor, Block H1A, Noida City Zone-1, Near HDFC Bank, Sector 63, Noida",91721111,28.62811,77.375701,Unknown,Unknown,3.8,593,"Unknown, Unknown",421,336
Kwality,"North Indian, Mughlai, Fast Food, Desserts, Beverages",2.1215744148912963," Connaught Place, New Delhi",4.1,-0.22273357921541198,4.0,-0.4688781023957323,https://www.zomato.com/ncr/kwality-connaught-place-new-delhi,"7, Regal Building, Connaught Place, New Delhi",91112411,28.62960919,77.2169831,Unknown,Unknown,4.05,635,"Unknown, Unknown",1082,53
The Bar Company,"Chinese, North Indian, Continental, Italian",1.9713877030187," Gardens Galleria, Sector 38 Noida, Noida",4.1,-0.26039758791866235,3.964299424184261,-0.4859916272626739,https://www.zomato.com/ncr/the-bar-company-sector-38-noida,"2nd Floor, Gardens Galleria Mall, Sector 38, Noida",91892911,28.56489451,77.32170794,Unknown,Unknown,4.032149712092131,490,"Unknown, Unknown",349,95
Pindi,"North Indian, Mughlai, Chinese, Beverages",0.6197072961653316," Pandara Road Market, New Delhi",4.1,-0.03545975816313924,4.3,-0.43873317785946814,https://www.zomato.com/ncr/pindi-pandara-road-new-delhi,"16, Pandara Road Market, New Delhi",91981911,28.60795562,77.22982217,Unknown,Unknown,4.199999999999999,1006,"Unknown, Unknown",1052,225
